	TCGA-OR-A5J1-01A-11D-A29J-05	TCGA-OR-A5J2-01A-11D-A29J-05	TCGA-OR-A5J3-01A-11D-A29J-05	TCGA-OR-A5J4-01A-11D-A29J-05	TCGA-OR-A5J5-01A-11D-A29J-05	TCGA-OR-A5J6-01A-31D-A29J-05	TCGA-OR-A5J7-01A-11D-A29J-05	TCGA-OR-A5J8-01A-11D-A29J-05	TCGA-OR-A5J9-01A-11D-A29J-05	TCGA-OR-A5JA-01A-11D-A29J-05	TCGA-OR-A5JB-01A-11D-A29J-05	TCGA-OR-A5JC-01A-11D-A29J-05	TCGA-OR-A5JD-01A-11D-A29J-05	TCGA-OR-A5JE-01A-11D-A29J-05	TCGA-OR-A5JF-01A-11D-A29J-05	TCGA-OR-A5JG-01A-11D-A29J-05	TCGA-OR-A5JI-01A-11D-A29J-05	TCGA-OR-A5JJ-01A-11D-A29J-05	TCGA-OR-A5JK-01A-11D-A29J-05	TCGA-OR-A5JL-01A-11D-A29J-05	TCGA-OR-A5JM-01A-11D-A29J-05	TCGA-OR-A5JO-01A-11D-A29J-05	TCGA-OR-A5JP-01A-11D-A29J-05	TCGA-OR-A5JQ-01A-11D-A29J-05	TCGA-OR-A5JR-01A-11D-A29J-05	TCGA-OR-A5JS-01A-11D-A29J-05	TCGA-OR-A5JT-01A-11D-A29J-05	TCGA-OR-A5JV-01A-11D-A29J-05	TCGA-OR-A5JW-01A-11D-A29J-05	TCGA-OR-A5JX-01A-11D-A29J-05	TCGA-OR-A5JY-01A-31D-A29J-05	TCGA-OR-A5JZ-01A-11D-A29J-05	TCGA-OR-A5K0-01A-11D-A29J-05	TCGA-OR-A5K1-01A-11D-A29J-05	TCGA-OR-A5K2-01A-11D-A29J-05	TCGA-OR-A5K3-01A-11D-A29J-05	TCGA-OR-A5K4-01A-11D-A29J-05	TCGA-OR-A5K5-01A-11D-A29J-05	TCGA-OR-A5K6-01A-11D-A29J-05	TCGA-OR-A5K8-01A-11D-A29J-05	TCGA-OR-A5K9-01A-11D-A29J-05	TCGA-OR-A5KO-01A-11D-A29J-05	TCGA-OR-A5KT-01A-11D-A29J-05	TCGA-OR-A5KU-01A-11D-A29J-05	TCGA-OR-A5KV-01A-11D-A29J-05	TCGA-OR-A5KW-01A-11D-A29J-05	TCGA-OR-A5KX-01A-11D-A29J-05	TCGA-OR-A5KY-01A-11D-A29J-05	TCGA-OR-A5KZ-01A-11D-A29J-05	TCGA-OR-A5L3-01A-11D-A29J-05	TCGA-OR-A5L4-01A-11D-A29J-05	TCGA-OR-A5L5-01A-11D-A29J-05	TCGA-OR-A5L6-01A-11D-A29J-05	TCGA-OR-A5L8-01A-11D-A29J-05	TCGA-OR-A5L9-01A-11D-A29J-05	TCGA-OR-A5LA-01A-11D-A29J-05	TCGA-OR-A5LB-01A-11D-A29J-05	TCGA-OR-A5LC-01A-11D-A29J-05	TCGA-OR-A5LD-01A-11D-A29J-05	TCGA-OR-A5LE-01A-11D-A29J-05	TCGA-OR-A5LG-01A-11D-A29J-05	TCGA-OR-A5LH-01A-11D-A29J-05	TCGA-OR-A5LJ-01A-11D-A29J-05	TCGA-OR-A5LK-01A-11D-A29J-05	TCGA-OR-A5LL-01A-11D-A29J-05	TCGA-OR-A5LM-01A-11D-A29J-05	TCGA-OR-A5LN-01A-11D-A29J-05	TCGA-OR-A5LO-01A-11D-A29J-05	TCGA-OR-A5LP-01A-11D-A29J-05	TCGA-OR-A5LR-01A-11D-A29J-05	TCGA-OR-A5LS-01A-11D-A29J-05	TCGA-OR-A5LT-01A-11D-A29J-05	TCGA-OU-A5PI-01A-12D-A29J-05	TCGA-P6-A5OF-01A-11D-A29J-05	TCGA-P6-A5OG-01A-22D-A29J-05	TCGA-PA-A5YG-01A-11D-A29J-05	TCGA-PK-A5H8-01A-11D-A29J-05	TCGA-PK-A5H9-01A-11D-A29J-05	TCGA-PK-A5HA-01A-11D-A29J-05	TCGA-PK-A5HB-01A-11D-A29J-05
cg05482942-10-102899285	0.878028143660034	0.376828008058953	0.785706731061516	0.862574428920819	0.931130049210847	0.0344351765735945	0.878348064035852	0.204313871500023	0.830954006165795	0.863949696390037	0.715386671869492	0.770196445036334	0.0338655622459184	0.786086148824301	0.595846667784447	0.844161450705287	0.524523931316992	0.799270184555806	0.0420362116002735	0.0342635119816921	0.96495285065062	0.0357158334438665	0.821949418026914	0.0374666172078713	0.762239401054857	0.87025934550945	0.105794001620029	0.0635450046720463	0.869056717999134	0.912606854524377	0.849435260071288	0.0325790531736497	0.974702619177077	0.394362180607986	0.879814040636019	0.257068546399033	0.0378870003846322	0.885209770876952	0.768417375629345	0.232916508758763	0.956582251061378	0.895029765827369	0.0684735341202446	0.788217325718089	0.888956155521822	0.0891483884074915	0.895465754876121	0.783196136404944	0.930628710573132	0.31368274851485	0.0351579235201837	0.123878281156749	0.770464670961181	0.678890389484239	0.0381259652994964	0.0331769531443098	0.946555478307078	0.834607730945717	0.933314871289605	0.944080972229485	0.0329506680004384	0.749582063503052	0.734350732439711	0.543003234488487	0.219575438940347	0.756673956956021	0.0913732005332267	0.87680405807573	0.371182583866162	0.0732996500335011	0.818703396652759	0.0356378040839108	0.509013973560576	0.792779554724099	0.323496381132015	0.388871604362469	0.834429190044122	0.0268258914476313	0.719807388213665	0.754319262659935
cg05575614-6-106434354	0.905451032708638	0.0406519861031999	0.0811621336118272	0.260208656720655	0.834387356992623	0.0460091914927294	0.917495723507963	0.835945852206981	0.921601646444413	0.850454096768176	0.6945128991433	0.643168381586923	0.513936163899724	0.867158668752858	0.375021380199918	0.933905761353262	0.0766261128095876	0.50147893024954	0.376343857991325	0.0379904507840616	0.940597147877486	0.0498108275037227	0.881904881294218	0.100734999980382	0.27900227548203	0.826836750015427	0.238174187147445	0.133854486203399	0.763769383600113	0.0723524419526936	0.780207704525021	0.0583971803618	0.943421554724032	0.0837875836224978	0.785827259859896	0.885497807683263	0.527345269470567	0.915484699019849	0.474380814147577	0.0479441442494792	0.242626333989462	0.546729907067926	0.0830288168660708	0.556211565687443	0.900240119110194	0.107495631285719	0.932036152263197	0.300914835229336	0.527787070679644	0.0569449905156304	0.0663086404236722	0.0912153054951826	0.800479845654961	0.0539089482113148	0.259035396556154	0.0674965297672818	0.295188974526272	0.859597333710983	0.956256221195215	0.0654104088264109	0.050373563260096	0.0553708908435567	0.238768131819249	0.72744805770955	0.0843971327520183	0.476610301043711	0.105454373160781	0.927883415953599	0.104529809041124	0.314901305735661	0.532666389551629	0.835607430530271	0.384444635282972	0.451950374329027	0.173938189858658	0.429869099874057	0.313366006953203	0.042332418412783	0.761847125553745	0.742079717264572
cg05613116-2-27958722	0.050536433193315	0.036250806349986	0.759066659747051	0.0566747275237297	0.925069778774251	0.0545964457922213	0.478258711725028	0.466331266593002	0.506819237537896	0.808051106733663	0.0517808665529605	0.151715887213524	0.0635278883530629	0.782275927061193	0.792038292210136	0.883877669204228	0.329533321067327	0.0942008300413168	0.30717448156636	0.0490091740701137	0.959723736899866	0.494180826951966	0.791984652841186	0.0649195861620082	0.0429332964599321	0.201032898287627	0.0957300396870255	0.08798158902685	0.780505827885835	0.0460736376966552	0.888154189801443	0.0432736626374527	0.960582942064323	0.550894219373681	0.706787780245641	0.0486112674786283	0.0447024203740364	0.561407535687928	0.8561851259071	0.789911247415946	0.570915357649671	0.885071388978684	0.0408930499173157	0.0497601252354171	0.120632360537487	0.216368881501128	0.901166125447517	0.533951980875434	0.124227173518407	0.339700419636532	0.041733725117954	0.0696008401794836	0.0405458569110196	0.0445063928620545	0.109562170047412	0.0496430938849802	0.911227895801328	0.680571782486525	0.920221755082403	0.591605525145659	0.0562943756348098	0.0500956151066695	0.046256011551086	0.0394174796405574	0.514667164845943	0.228030080310909	0.0531735396231595	0.856745901127943	0.0476652640625968	0.0565518446057709	0.299466991878838	0.90425282731529	0.395323642824539	0.679296395666833	0.090197785491805	0.471553352930597	0.137911588368189	0.615904932895272	0.573995298542263	0.706378870750429
cg05658887-2-8833616	0.52582970609446	0.0410820481510209	0.0410410835602088	0.837745804706757	0.843037064353323	0.0354435648299525	0.0396082982291848	0.411854510286334	0.544670491825835	0.860599169642919	0.0456349698155681	0.771903027755474	0.0523170748549454	0.812765207090565	0.486964062887759	0.053961510571832	0.220203622866624	0.84056065730399	0.0469477874163566	0.0509701200951468	0.942814128055447	0.0563911009459509	0.84198271381361	0.0576853869461339	0.0466932217448813	0.845334007481002	0.0420271597819006	0.0500259838116675	0.802525034734935	0.0424251015212183	0.867016955536818	0.0512168829874198	0.946226868609057	0.047651988239365	0.844878520245067	0.14067282049969	0.716700315593939	0.894985042240094	0.797183057023554	0.0812019881144926	0.888082508688252	0.0415190037863502	0.0523414585399526	0.515195493389113	0.0390133363150088	0.876436860728806	0.916503156585261	0.733819613163805	0.0433936214897049	0.0377492860842347	0.0475164149507249	0.0704380542049075	0.179472140083171	0.620247235831998	0.0510657041403751	0.233260598514287	0.0517942886483907	0.879173685534016	0.924633652514067	0.918328031571201	0.0472257614254388	0.584800185263309	0.0638008151459435	0.332001843277305	0.278406503631446	0.0430181127405939	0.68541117099268	0.823937811560871	0.0400501306015155	0.0516928525187607	0.0860816511581365	0.889482132207666	0.224893952976243	0.651717117370533	0.0872287643452165	0.392025497122438	0.552174333346439	-0.00803189341085597	0.653915220898415	0.748778068222653
cg05856321-17-1133546	0.196146818804746	0.856392090295178	0.039744236207301	0.923438632099651	0.0430572963159657	0.771127620201776	0.0419178221678738	0.872547648422237	0.943957946959942	0.90573093067669	0.700161209281693	0.511259224034086	0.323149407457926	0.0583231280534177	0.834514771998121	0.906517245885048	0.506880833643129	0.194953687911667	0.709351146332229	0.387666277630547	0.0828306024320303	0.692581950157954	0.0889133261592167	0.23931610908991	0.873541761570272	0.924054221301231	0.931890057223727	0.0837095974726389	0.0748952576370127	0.558020589501848	0.133074778438053	0.849275254755511	0.318784675147512	0.200738860598469	0.436607082521972	0.904427559562092	0.0402944617377153	0.660107912514513	0.550013051995393	0.942323855180786	0.958054061656672	0.917341274714741	0.653616421948242	0.0612215678599086	0.0306411255259255	0.0420446472014798	0.053255980172262	0.773797774947776	0.0591621244295813	0.743678780620683	0.0642029317268343	0.395850394606869	0.0582128878318985	0.505123819139094	0.0369345739243344	0.180764893382685	0.932507597579671	0.35179820697237	0.672998213814804	0.0617835003165019	0.577035564348134	0.351843083522723	0.0641629330623892	0.371163414026845	0.4599058167726	0.905224606119447	0.696644253542076	0.63628334216301	0.345978889084212	0.90982835483935	0.930021826920991	0.922835725401431	0.591049593794053	0.129461237681995	0.787126905766999	0.448052471984441	0.840633951030894	0.812139145343193	0.743629428758673	0.0553114734991278
cg05876246-8-81831079	0.890560060444944	0.0826265401947796	0.843363919774685	0.499987419138985	0.524077034665423	0.0780465873805223	0.868412243481791	0.29584304451763	0.889634512058928	0.876224300986518	0.0797533415170109	0.0607771613834924	0.0541071662180951	0.82863902037314	0.672475893324829	0.852456530525818	0.729516591854354	0.898464770317081	0.0571724966472285	0.0929548409407302	0.12191894628098	0.132035609514006	0.303020189483584	0.0983628133332039	0.059635099044162	0.100432374634706	0.0455480380456246	0.644143774659119	0.072149995660974	0.0544885038565906	0.701388308396945	0.119812324032514	0.798617702756346	0.168441162889345	0.889484317694917	0.861468192366478	0.0471299553081299	0.714706842390023	0.894386115574913	0.871353712325019	0.925511459295995	0.765108754972647	0.252573413649372	0.637234833914613	0.317417392090923	0.0567258147075075	0.226064108401432	0.806803295594945	0.459334486183984	0.0671545701254915	0.0581156002186481	0.0529894860807146	0.0886274877386732	0.9215625178682	0.375454835036157	0.0753947790964581	0.401293142086438	0.89325965784483	0.744650136960578	0.897516790305272	0.481567153209923	0.782992612458813	0.390760030844108	0.629330124042476	0.10348795218306	0.840480968216136	0.046091273505067	0.908971548781305	0.635165272613111	0.111888108398817	0.85486159092615	0.63858755847879	0.569877458003529	0.696139448619709	0.30309851438209	0.376187647738196	0.0477523940395569	0.68668557092899	0.460296071531405	0.809632324930438
cg05952202-1-1136401	0.761813126576088	0.0439083090175059	0.693789355902482	0.208812380316664	0.142749117508645	0.044101433672922	0.893946479831459	0.183886619866369	0.865647865550715	0.668748500960576	0.0424920615444545	0.797829899434143	0.0644136606882766	0.186968811336647	0.820725900248474	0.850566585641403	0.527034018967062	0.849527809085756	0.0447695669504979	0.0506979086455435	0.303089399602289	0.0407607672850425	0.196280736009664	0.0441024090499695	0.594435499084328	0.59299389180804	0.0661108167510242	0.0551641601463027	0.883043715193877	0.891850394556261	0.0404067054167797	0.0420794770533384	0.067657764748448	0.692711564264933	0.868408182595299	0.809276924464261	0.914250903830433	0.873785436258475	0.0551836676872537	0.908703934560982	0.940379304180364	0.61221467190718	0.0362398946696202	0.780771530249435	0.0873047846173695	0.0719016302823644	0.929545791313159	0.796957912353628	0.0473952819625187	0.0329021544128834	0.065515836752015	0.0871662810766166	0.565032757985751	0.290624080934523	0.0391552966647651	0.0409236552519843	0.945543925647174	0.482985991499431	0.926758163711244	0.0649150044907205	0.490717805355408	0.0490934134023138	0.423073456353301	0.687807368469821	0.0387446629277441	0.730333807743265	0.0823059772486448	0.922618663521416	0.313116275651165	0.0469592884222612	0.753229808557595	0.0396527389590188	0.529497922223416	0.605587681567257	0.0900642787091934	0.365247893140802	0.088680483516447	0.0700032302404469	0.761242530708721	0.619659666251847
cg06008926-5-170740673	0.842287274118546	0.0361014700565634	0.37051172668846	0.810011591222322	0.931303424150684	0.0390445799912159	0.834967056369248	0.0431973207906242	0.838989078994562	0.855886841768194	0.172039591536093	0.696851599333158	0.0354166629057096	0.769382626797948	0.499250593505167	0.863645062951585	0.0316687582424898	0.819833013437131	0.0366389753843703	0.0309741960040169	0.934106060823623	0.0352547284512342	0.777197427489529	0.456659880960612	0.278579780967003	0.545110235910849	0.0286115137826951	0.474996519158047	0.828597959662803	0.105015311032228	0.520901034966776	0.0301137972760211	0.956624705083323	0.0469471764713678	0.901547480386448	0.068098157446884	0.796421778660293	0.87296117162773	0.139836096288249	0.183907631133368	0.598079386173258	0.583076061415235	0.0440850337639531	0.330740234465797	0.859034808542845	0.57354924284652	0.881707583186925	0.735559787005351	0.890485211026502	0.0442830620426189	0.028652485150695	0.0449073876502349	0.215740433051689	0.0402210435580672	0.355241112529677	0.0387080294683603	0.88757331737223	0.191643415615235	0.864596183994437	0.16757176140659	0.10066259093663	0.0530011838477193	0.214243027102173	0.664382765702078	0.204637192323743	0.823520436557113	0.0362556004409437	0.868819161424702	0.0339524242540977	0.0376300922864608	0.436949726426423	0.401079293742597	0.425016382209731	0.728776741720811	0.0957391644010047	0.358186153821012	0.0601779017935146	0.0644182212747564	0.517646219299422	0.800740954281621
cg06040206-2-172961280	0.880679334244137	0.0319269099574276	0.0297130259229706	0.910669173036893	0.038627078819419	0.0294097140574568	0.864664272689151	0.484058595993564	0.854546725123751	0.818844675410372	0.361012481805336	0.683523695822286	0.0293502220195266	0.796725340652008	0.224489958106919	0.593911131671601	0.0290800696505641	0.846430450703155	0.0275615597643749	0.0286285153298798	0.957503060798419	0.0291229819402188	0.837833363582566	0.0343690093505028	0.0310238013160588	0.765124340438581	0.0303157485367567	0.276245105268388	0.750612184300818	0.0408555920435311	0.903028834919741	0.0292302626643556	0.966026026691424	0.0285368390747084	0.856922505523724	0.0619411307329417	0.0308170421022681	0.926562324678088	0.0279721523540253	0.842301118103203	0.961187666032859	0.0301948139022754	0.0347893547332566	0.092988172298099	0.02798580626437	0.120921147025361	0.947548384877845	0.484697403941833	0.0289367035919451	0.0362415456263432	0.031784519178119	0.0315094904126049	0.0516831429468538	0.655964253070881	0.0274074656333422	0.0286636253850517	0.0331577124470686	0.785421853445242	0.945469089388214	0.955210179139825	0.0252706286644014	0.0308541027160608	0.0284412617022957	0.638646218357289	0.033618044281546	0.0255427315919844	0.0308072893091648	0.884277139619958	0.0335673297574087	0.0319210582815657	0.0509312025985866	0.25066547951696	0.102078334366473	0.561615379420279	0.117588649568109	0.365872401632953	0.0620644192150166	0.0609188517769088	0.139216016993175	0.827962112473455
cg06354392-2-176970064	0.877207234740622	0.0620892990270936	0.106496242664631	0.877041424368807	0.90615382423907	0.0856626571235958	0.875221411699351	0.490394070463344	0.867507327989424	0.874869308498025	0.77448673404588	0.775806389534504	0.0721520378860292	0.827577264390901	0.0752224558299983	0.87191300710407	0.0994288194047839	0.820499112224641	0.4539479753832	0.0786157163214432	0.93631668158254	0.295763905316221	0.379115803872673	0.679265738932833	0.0691245355677065	0.872579174656717	0.870523126046206	0.377834187234053	0.291938562502927	0.890785153482043	0.864575410473677	0.0523776880143553	0.944272653364293	0.849826090223136	0.920034103070272	0.785812557795997	0.0872602888237933	0.884601401968459	0.0833071744886894	0.874881988114694	0.689750806562334	0.400867198589463	0.30126295752972	0.851110632927141	0.793340348676414	0.185655089524412	0.784597265306103	0.76435084355232	0.878692700601062	0.122748585167921	0.0588130811510478	0.60012054704485	0.488326317591294	0.861446471222008	0.0989586982329309	0.0798514912690317	0.908625374134247	0.819190185642428	0.924959646468317	0.908304482297028	0.560689865272029	0.0833764247028006	0.114157657197629	0.652130383907686	0.493545442882964	0.0777866644623664	0.0760388280724069	0.667132321136462	0.101846724767903	0.835343041922629	0.855214927307136	0.816796664157517	0.378669671758281	0.799243209382543	0.343969275343295	0.523309963775644	0.137683619836962	0.191002981724184	0.245794887600479	0.905963532697094
cg06372850-2-164205188	0.148951410182684	0.0591144633336577	0.0778391894191547	0.860433464905397	0.252924788953765	0.817879840226123	0.89039829269713	0.270433446426762	0.413404887598708	0.551402832440461	0.142323982523862	0.352011463781591	0.114045267507601	0.882782016944423	0.868043889485951	0.907180429627775	0.825498066369548	0.868420314894472	0.666498314279356	0.0941805380475947	0.891729434361976	0.379934232491868	0.904056878893342	0.104439593222816	0.0877383975069564	0.283325529070909	0.0662694716816236	0.316485096858272	0.134943704047999	0.0644916905424193	0.893616437381373	0.873713675302371	0.931297986047776	0.803195348512388	0.917884173886637	0.871554592777852	0.0673334098181412	0.903288424950559	0.889140290684199	0.899739689039663	0.916861193955192	0.0612004062062622	0.45675719727689	0.85349397473174	0.910930055782597	0.798391536174637	0.923719742914064	0.763353742126107	0.0616343681409556	0.39195741607127	0.0571562710530641	0.234089865792716	0.0780966409938941	0.515497114522545	0.12583928017767	0.0815888155739766	0.881986257531592	0.918705288378799	0.919777028078187	0.911264547790687	0.909202984802054	0.762404877041935	0.885705652630289	0.416499182472375	0.327962171036711	0.0592948744750471	0.121456752234947	0.898545074725058	0.722060069850482	0.890501663405169	0.144933605304175	0.64730159364017	0.257480833918634	0.667698731984368	0.536413227515872	0.86383009333879	0.847279021471955	0.105830637676637	0.742855537968343	0.647609570825821
cg06394109-16-1152511	0.0559256965681907	0.1007169895228	0.0475064786255269	0.945927068308309	0.0559003345398614	0.66311021309635	0.497089400190831	0.131984468602181	0.331356348760587	0.526581537287169	0.331217833067404	0.628278393574089	0.0892416471664683	0.615044292099391	0.928604802959471	0.0858441108329847	0.121314858376616	0.949888422040803	0.777864612122291	0.940681030294678	0.128452318426027	0.946328958911064	0.236954002006194	0.0523467241858905	0.518003318936134	0.478048369691377	0.0458179528163797	0.231185116023931	0.960401958245881	0.950378104280082	0.849340660729721	0.0636035629135395	0.205750903460264	0.0390765305939548	0.326076169554974	0.0805083302575739	0.0976198956787541	0.0449614966289554	0.930009469143857	0.917935192733905	0.130929993501264	0.344753352494168	0.256178419479722	0.0466656298401514	0.0560095863542025	0.29669718612349	0.0431325042013694	0.272893947073915	0.887771937349472	0.0628329474373833	0.0455818908603925	0.441920160336443	0.0443323232338658	0.950465895916606	0.943871768551016	0.626621082569039	0.948180386979095	0.0490633169798882	0.0579936773396478	0.958401284395759	0.941176565309725	0.603902557961851	0.0919983045533259	0.0538596667219896	0.393533312134857	0.404012707147953	0.489614430072116	0.953010877913178	0.887067653332023	0.475298540542915	0.10987170628701	0.0468187774727546	0.165778508585281	0.798917244425057	0.365915951613098	0.524729056265655	0.0662559971325435	0.131890885717932	0.786385444507012	0.855740762829597
cg06619621-11-32354742	0.927974774601426	0.0912300658129065	0.0452426515083352	0.924092758139456	0.0332991856389037	0.474543355184006	0.881728949253794	0.675849458271821	0.903585647816616	0.570942375877538	0.234731081272209	0.199536472343444	0.178316537596162	0.880726509433924	0.111308116290666	0.0567599829407204	0.155687531312195	0.188892862777405	0.710653037659957	0.0695995988047639	0.956659375517102	0.0808068369854772	0.916832870533486	0.0553294584117806	0.127320824736284	0.555012553992901	0.035138292156682	0.0422655612650812	0.044260689544707	0.038377693987042	0.852986815313437	0.289142695580538	0.240409298267449	0.0423328456498779	0.928559856208354	0.772265056277551	0.950593054389266	0.936916771827315	0.882822076722739	0.046940363304439	0.915565193718475	0.0484401224901988	0.409717288272352	0.0443991588583467	0.0844801743409759	0.118511446007966	0.956900234111954	0.791245103606308	0.263097787848121	0.199556950199686	0.0589004064860668	0.538698528519715	0.0542382812148591	0.038601975269698	0.0795372098984427	0.0645191401846024	0.932978197476675	0.355489974670205	0.959984589316478	0.183195143061934	0.0307648071448922	0.731573605651693	0.0395819869613029	0.396596833236983	0.0580013310834201	0.916865050021867	0.158991292119318	0.937485276122047	0.0416600018019104	0.884616326983986	0.250586792819969	0.680364338005286	0.570103730003474	0.689522633287777	0.129225412477487	0.363752829404833	0.455780379299702	0.31848908604289	0.110666432231463	0.494496383019783
cg06702880-4-155663094	0.789236265200684	0.045149346287352	0.0493774897119642	0.809753733500602	0.571256208494071	0.0393811247848936	0.848711174023292	0.0455980074119937	0.893026213584367	0.8497050559494	0.719441175161046	0.599116113633776	0.0467674523868749	0.824056269873961	0.073467666054409	0.907748150574239	0.103985400682481	0.849605570221762	0.042676833350468	0.0403769574115439	0.714342043944467	0.0506698288209864	0.834596880252228	0.0423920310713476	0.0393089488648425	0.105431845134315	0.25028403992542	0.113156619280319	0.047644292280468	0.0419316657434544	0.848784325293614	0.0619273216484084	0.0454360992670143	0.0544619906744794	0.281279696186263	0.175998437238282	0.175313741348068	0.863849585578865	0.368694488870795	0.496468300417388	0.0526527159218484	0.346105376595358	0.0368276577755199	0.0835088970939437	0.857710730973441	0.0455346096443813	0.171899040049437	0.714096255676185	0.79408765744844	0.377239532594677	0.0536261154922666	0.140650768068415	0.0427636395245834	0.0664402673521411	0.3332873233344	0.367847884835602	0.878576399320092	0.0436443808192605	0.819366785771185	0.249956322234377	0.0744752028843108	0.042065288730576	0.423439924229518	0.68900049320438	0.0517475908703974	0.753761800495592	0.0379600394401047	0.348537900171133	0.0415659093918444	0.0932663012046291	0.871147156306188	0.0400492397205013	0.542607620221357	0.767475532963674	0.333413473591802	0.351178539132597	0.801536683983255	0.00560126417443835	0.67344950219939	0.281858403705487
cg06776898-15-73611079	0.848810831138424	0.0411647320369065	0.359184953344693	0.0426880957682005	0.892756266306229	0.0575579592835917	0.794719715499011	0.0837847822425933	0.784789568564288	0.881312508288941	0.74279173734744	0.735187597134316	0.0601736196724078	0.756617092184076	0.0465979326432057	0.850636526980282	0.408834712753432	0.38603302002766	0.0849297432032458	0.472642392320428	0.783164777286224	0.0359304854646559	0.782568890448951	0.0648987779810632	0.0638542693023078	0.849185332849574	0.0670424101714501	0.185330336062101	0.491045640469928	0.118443745291716	0.75453685221042	0.400199717569772	0.164926819658514	0.0361079836715031	0.848184711090095	0.789303094395549	0.0321279277256574	0.844940980123203	0.354776756119694	0.745272811183811	0.48256181134155	0.864440425989717	0.0449721661002689	0.783589017505887	0.842194634241434	0.848140824170819	0.844599637417728	0.689580310623281	0.0360280119519347	0.074904995575863	0.745950620270399	0.0458118691557388	0.187763621919706	0.105615111155069	0.0712077664431257	0.0393838983791964	0.942632287165455	0.251656149530634	0.88840073338436	0.0335713197373829	0.593111010466632	0.181326873759309	0.672955945601745	0.404783462471873	0.0926567667903411	0.643364458831626	0.331529367347058	0.883299122834809	0.0821434114616918	0.781005540857873	0.751621785505658	0.0597971674315117	0.473743099286958	0.714195212404034	0.20263354844453	0.35420606498667	0.124837685030327	0.123532887891665	0.699651009116398	0.1186454816479
cg06843889-5-42949542	0.329519760467392	0.0471853830023555	0.0775356654201785	0.859370682330368	0.0518860147704192	0.0626574832098926	0.851797984056714	0.721552449923894	0.852315833739047	0.80110917974616	0.509965506272634	0.545044702267913	0.0937528450199979	0.817413155243771	0.062810595074537	0.884162126350274	0.555365612226714	0.853302771363379	0.451465071160796	0.0647786189143612	0.934842153547568	0.0688346204752276	0.837606367150311	0.490321351562239	0.0464325017316201	0.874575568200883	0.061195606234721	0.455064662832149	0.705928213086519	0.0840921690253012	0.87518801565946	0.0903385479619084	0.593711844824278	0.468611649531354	0.868436465093007	0.112683127851924	0.631826946772665	0.922228466558329	0.356300683492868	0.585784161081002	0.908533244168512	0.49564028219772	0.471946952570105	0.073185142947703	0.896250161778728	0.109229821401568	0.910148233008328	0.762720036817103	0.905284737027554	0.0487135759443796	0.0839712399092764	0.0812981213042426	0.448697354779517	0.486629112584254	0.558248406315177	0.0630817103507864	0.515327347239608	0.631258384880387	0.892490631599084	0.921435600660521	0.052545273499716	0.0773845040251474	0.0591134799225185	0.298797913588235	0.378565294128738	0.391389631836214	0.374360081642453	0.881133047040812	0.444252234530796	0.279652103864039	0.588742048249578	0.4691607067275	0.259795793443143	0.439389348559616	0.152954330766315	0.392810761790212	0.533387461879305	0.0562316725986659	0.525769206241832	0.791974046132762
cg07078225-12-52652377	0.793186346095148	0.0280572982977808	0.699097433472696	0.850848112480054	0.765282502515503	0.050432065007345	0.818712364765768	0.445312902667781	0.787039893028425	0.801031802849942	0.642769901901385	0.474010654974229	0.0271551292900503	0.782041389066675	0.0360900160790445	0.769529036417837	0.377175247296892	0.744075191267834	0.0422393950993053	0.0272399819426692	0.9469890938509	0.0411499650651053	0.773195256201685	0.0302888255298754	0.0297758083427767	0.786254762162238	0.130156496391033	0.0523349101252719	0.175020141998166	0.0298187223280094	0.872619157442823	0.273780827103893	0.951649162520021	0.025020158524729	0.840274691709452	0.038211332394519	0.569316764268732	0.855983160940272	0.142093411510616	0.0315811216760841	0.941214236883578	0.152695116498758	0.039699667427813	0.633052810199742	0.0261427493656996	0.0283216094340998	0.881412623144119	0.645827523349207	0.403410322041697	0.0392168850939463	0.0481303148903243	0.0867343705605766	0.241663610428685	0.0392168850939463	0.0242945220471598	0.0237658997745219	0.843736094745599	0.818453905536527	0.903695709976141	0.901320811020656	0.0272234015392839	0.0254015078025913	0.542373608767589	0.298897212279111	0.10293927657511	0.553297168644976	0.0257711532662993	0.849171541102445	0.0272692414780551	0.0269415346817335	0.126247422463483	0.0730584637212275	0.459313905739623	0.635280301405657	0.335280456298647	0.351524126568481	0.11918988517355	0.0324582527018825	0.732583715840938	0.751772942992982
